record_type,api_well_number,paleo_report_id,total_reports_for_api,surface_area,surface_block,lease_number,well_name,public_information_code,public_release_date,paleo_effective_date,paleo_report_source,paleo_reporter,drilling_operator,high_sample,low_sample,ecozone_eq_mms,first_sample_examined,borehole_measured_depth,true_vertical_depth,rkb_elevation,water_depth,surface_x_coordinate,surface_y_coordinate,surface_latitude,surface_longitude,remarks,source_file,source_line
H,177134008400,1,1,PL,12,G03588,004,Y,1986-07-20,1981-02-13,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,9800.0,14300.0,Y,9800.0,14310.0,13668.0,80.0,35.0,2216977.02,98975.916,28.93706595,-90.65508848,,gepaldmp_Header.txt,9322
H,177134017200,1,1,PL,12,G10835,001,Y,2002-01-13,1992-01-17,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,12000.0,11564.0,80.0,38.0,2210520.02,99137.916,28.93761495,-90.67526895,,gepaldmp_Header.txt,9323
H,177134017400,1,1,PL,12,G10835,002,Y,2003-03-23,1993-03-02,COMPLETION REPORT (WELL SUMMARY),OPERATOR,MURPHY OIL USA INC,0.0,0.0,,0.0,13625.0,12847.0,77.0,38.0,2215765.02,99610.916,28.93883176,-90.65886528,,gepaldmp_Header.txt,9324
H,177134001200,3,1,PL,13,G03171,A001,Y,1986-07-08,1976-06-07,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,14920.0,15773.0,Y,14920.0,15773.0,15768.0,76.0,37.0,2221109.02,98699.916,28.9362391,-90.64217784,,gepaldmp_Header.txt,9325
H,177134001270,1,2,PL,13,G03171,A001,Y,2018-11-19,1976-06-07,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,8000.0,15074.0,Y,8000.0,15075.0,15070.0,76.0,37.0,2221109.02,98699.916,28.9362391,-90.64217784,,gepaldmp_Header.txt,9326
H,177134001270,2,2,PL,13,G03171,A001,Y,2018-11-19,1976-06-10,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,8000.0,15074.0,Y,8000.0,15075.0,15070.0,76.0,37.0,2221109.02,98699.916,28.9362391,-90.64217784,,gepaldmp_Header.txt,9327
H,177134001500,1,1,PL,13,G03171,002,Y,1987-01-28,1977-01-05,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,7670.0,16187.0,Y,7670.0,16187.0,15651.0,53.0,35.0,2221115.02,98702.916,28.93624725,-90.64215903,,gepaldmp_Header.txt,9328
H,177134001501,1,1,PL,13,G03171,A002,Y,1987-04-03,1977-03-08,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,7000.0,15050.0,Y,7000.0,15050.0,14619.0,56.0,37.0,2221115.02,98702.916,28.93624725,-90.64215903,,gepaldmp_Header.txt,9329
H,177134001900,1,1,PL,13,G03171,A003,Y,1988-01-12,1977-12-23,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,7820.0,15180.0,Y,7820.0,15242.0,14873.0,84.0,37.0,2221094.02,98722.916,28.93630259,-90.6422243,,gepaldmp_Header.txt,9330
H,177134002000,1,1,PL,13,G03171,A004,Y,1988-02-25,1978-02-23,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,7000.0,14170.0,Y,7000.0,14172.0,13571.0,90.0,35.0,2221098.02,98710.91,28.93626941,-90.64221197,,gepaldmp_Header.txt,9331
H,177134002600,1,2,PL,13,G03171,A006,Y,1988-07-06,1978-06-19,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,9000.0,15341.0,Y,9000.0,15342.0,14930.0,80.0,35.0,2221188.02,98710.91,28.93626791,-90.64193065,,gepaldmp_Header.txt,9332
H,177134002600,2,2,PL,13,G03171,A006,Y,1988-07-06,1978-06-20,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,9000.0,15341.0,Y,9000.0,15342.0,14930.0,80.0,35.0,2221188.02,98710.91,28.93626791,-90.64193065,,gepaldmp_Header.txt,9333
H,177134002400,1,2,PL,13,G03587,A005,Y,1988-04-14,1978-03-27,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,9000.0,15023.0,Y,9000.0,15023.0,14763.0,89.0,35.0,2221112.02,98707.916,28.93626105,-90.64216832,,gepaldmp_Header.txt,9334
H,177134002400,2,2,PL,13,G03587,A005,Y,1988-04-14,1978-04-11,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,9000.0,15023.0,Y,9000.0,15023.0,14763.0,89.0,35.0,2221112.02,98707.916,28.93626105,-90.64216832,,gepaldmp_Header.txt,9335
H,177134003500,1,2,PL,13,G03587,A007,Y,1988-10-20,1978-10-05,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,9000.0,15067.0,Y,9000.0,15067.0,14857.0,89.0,37.0,2221105.02,98712.916,28.93627491,-90.6421901,,gepaldmp_Header.txt,9336
H,177134003500,2,2,PL,13,G03587,A007,Y,1988-10-20,1978-09-29,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,9000.0,15067.0,Y,9000.0,15067.0,14857.0,89.0,37.0,2221105.02,98712.916,28.93627491,-90.6421901,,gepaldmp_Header.txt,9337
H,177134005400,1,1,PL,15,G03792,001,Y,1983-08-29,1979-04-25,COMPLETION REPORT (WELL SUMMARY),OPERATOR,UNION OIL COMPANY OF CALIFORNIA,0.0,0.0,,0.0,11295.0,11294.0,81.0,44.0,2262646.02,98668.91,28.93540008,-90.51234379,,gepaldmp_Header.txt,9338
H,177134010700,1,1,PL,15,G03792,002,Y,1983-08-29,1983-01-05,COMPLETION REPORT (WELL SUMMARY),OPERATOR,DOMINION EXPLORATION & PRODUCTION INC,0.0,0.0,,0.0,11160.0,11160.0,68.0,50.0,2261047.02,89978.38,28.9115342,-90.51753523,,gepaldmp_Header.txt,9339
H,177134010900,1,1,PL,15,G03792,004,Y,1983-08-29,1983-06-09,COMPLETION REPORT (WELL SUMMARY),OPERATOR,DOMINION EXPLORATION & PRODUCTION INC,0.0,0.0,,0.0,18580.0,17003.0,94.0,50.0,2258550.02,93306.38,28.92073421,-90.52526501,,gepaldmp_Header.txt,9340
H,177134023501,1,1,PL,15,G09652,006,Y,2013-07-28,2001-12-19,OPERATOR,"PALEO-DATA, INC.",BOIS D'ARC OFFSHORE LTD,11300.0,11730.0,Y,11300.0,11750.0,11424.0,158.0,56.0,2261514.02,90368.378,28.91259757,-90.51606723,,gepaldmp_Header.txt,9341
H,177134016000,1,1,PL,16,G08722,001,Y,1992-07-31,1988-08-30,COMPLETION REPORT (WELL SUMMARY),OPERATOR,TENNECO OIL COMPANY,0.0,0.0,,0.0,11811.0,10511.0,94.0,55.0,2260943.02,84594.38,28.89673132,-90.51797995,In=sand,gepaldmp_Header.txt,9342
H,177134021900,1,1,PL,16,G21121,001,Y,2004-06-30,2000-01-24,OPERATOR,"PALEO-DATA, INC.",DOMINION EXPLORATION & PRODUCTION INC,4550.0,9850.0,Y,4550.0,9850.0,9848.0,63.0,50.0,2263084.02,80068.378,28.8842438,-90.51139183,,gepaldmp_Header.txt,9343
H,177134021600,1,1,PL,17,G14533,001,Y,2009-07-03,1999-07-02,COMPLETION REPORT (WELL SUMMARY),OPERATOR,HALL-HOUSTON OIL COMPANY,0.0,0.0,,0.0,14523.0,14518.0,90.0,58.0,2236569.02,76961.378,28.87619682,-90.59429162,,gepaldmp_Header.txt,9344
H,177134004200,1,2,PL,18,G03589,A001,Y,1989-11-23,1979-03-01,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,8000.0,17300.0,Y,8000.0,17300.0,17286.0,82.0,48.0,2228866.02,83013.38,28.89297293,-90.61823712,,gepaldmp_Header.txt,9345
H,177134004200,2,2,PL,18,G03589,A001,Y,1989-11-23,1979-03-06,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,8000.0,17300.0,Y,8000.0,17300.0,17286.0,82.0,48.0,2228866.02,83013.38,28.89297293,-90.61823712,,gepaldmp_Header.txt,9346
H,177134006300,1,2,PL,18,G03589,002,Y,1989-11-23,1980-02-12,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,8000.0,15620.0,Y,8000.0,15645.0,15630.0,80.0,50.0,2224481.02,79020.378,28.88206757,-90.6320142,,gepaldmp_Header.txt,9347
H,177134006300,2,2,PL,18,G03589,002,Y,1989-11-23,1979-11-28,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,8420.0,15620.0,Y,8420.0,15645.0,15630.0,80.0,50.0,2224481.02,79020.378,28.88206757,-90.6320142,,gepaldmp_Header.txt,9348
H,177134006301,1,2,PL,18,G03589,003,Y,1989-11-23,1980-02-15,OPERATOR,"PALEO-DATA, INC.",MESA PETROLEUM CO,11290.0,16777.0,Y,11290.0,16777.0,16079.0,80.0,50.0,2224481.02,79020.378,28.88206757,-90.6320142,,gepaldmp_Header.txt,9349
H,177134006301,2,2,PL,18,G03589,003,Y,1989-11-23,1980-02-27,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,10660.0,16777.0,Y,10660.0,16777.0,16079.0,80.0,50.0,2224481.02,79020.378,28.88206757,-90.6320142,,gepaldmp_Header.txt,9350
H,177134007300,1,1,PL,18,G03589,A002,Y,1989-11-23,1980-06-26,OPERATOR,CROSBIE-MACOMBER,MESA PETROLEUM CO,9000.0,16919.0,Y,9000.0,16919.0,16686.0,89.0,40.0,2228869.02,83018.378,28.89298672,-90.6182277,,gepaldmp_Header.txt,9351
H,177134008900,1,1,PL,19,00073,033,Y,1991-04-19,1981-06-19,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,8700.0,8606.0,46.0,32.0,2203200.02059,84902.38,28.89858309,-90.69839657,,gepaldmp_Header.txt,9352
H,177134009100,1,1,PL,19,00073,036,Y,1991-09-25,1982-01-21,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,15200.0,15176.0,102.0,32.0,2208345.020947,84415.38,28.89716454,-90.68232903,,gepaldmp_Header.txt,9353
H,177134009600,1,1,PL,19,00073,037,Y,1991-07-10,1982-04-02,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,13330.0,13315.0,36.0,28.0,2207360.020486,85043.38,28.89890678,-90.68539565,,gepaldmp_Header.txt,9354
H,177134010100,1,1,PL,19,00073,041,Y,1992-05-26,1983-02-16,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,11552.0,11462.0,71.0,30.0,2204666.021384,83818.38,28.89557987,-90.69383477,,gepaldmp_Header.txt,9355
H,177134010400,1,1,PL,19,00073,038,Y,1992-11-07,1983-02-24,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,8796.0,8765.0,70.0,32.0,2203655.02,84889.378,28.8985405,-90.69697514,,gepaldmp_Header.txt,9356
H,177134024400,1,1,PL,19,00073,053,Y,2012-12-06,2003-11-20,OPERATOR,"PALEO-DATA, INC.",MURPHY EXPLORATION & PRODUCTION COMPANY - USA,5245.0,10550.0,Y,5245.0,10550.0,10549.0,115.0,54.0,2202685.148564,72938.842444,28.86569351,-90.70021194,,gepaldmp_Header.txt,9357
H,177134024700,1,2,PL,19,00073,054,Y,2012-12-06,2004-02-17,OPERATOR,"PALEO-DATA, INC.",MURPHY EXPLORATION & PRODUCTION COMPANY - USA,5290.0,17868.0,Y,5290.0,17868.0,17520.0,115.0,54.0,2202693.419641,72938.484556,28.8656924,-90.70018611,,gepaldmp_Header.txt,9358
H,177134024700,2,2,PL,19,00073,054,Y,2012-12-06,2004-02-17,OPERATOR,"PALEO-DATA, INC.",MURPHY EXPLORATION & PRODUCTION COMPANY - USA,16260.0,17868.0,,16260.0,17868.0,17520.0,115.0,54.0,2202693.419641,72938.484556,28.8656924,-90.70018611,Calcareous nannofossil report,gepaldmp_Header.txt,9359
H,177130007700,1,1,PL,19,G01235,001,Y,1967-05-31,1987-08-04,OPERATOR,OPERATOR,CHEVRON USA INC,10000.0,14390.0,Y,10000.0,14412.0,14412.0,68.0,30.0,2210846.02,81046.378,28.8878612,-90.67457504,,gepaldmp_Header.txt,9360
H,177134018400,1,1,PL,19,G12971,001,Y,1996-06-30,1993-10-12,COMPLETION REPORT (WELL SUMMARY),OPERATOR,MURPHY OIL USA INC,0.0,0.0,,0.0,12229.0,12226.0,89.0,52.0,2211583.02,75555.84,28.87275149,-90.67237134,,gepaldmp_Header.txt,9361
H,177132001100,1,1,PL,20,00074,024,Y,1982-01-24,1972-01-16,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,7814.0,7804.0,39.0,32.0,2201991.02,83168.19,28.89383285,-90.70220414,,gepaldmp_Header.txt,9362
H,177134001100,1,1,PL,20,00074,025,Y,1986-02-25,1976-03-11,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,7837.0,7801.0,52.0,33.0,2200496.021937,83063.19,28.89356657,-90.70687697,,gepaldmp_Header.txt,9363
H,177134009300,1,1,PL,20,00074,028,Y,1991-12-11,1982-03-24,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,7819.0,7706.0,50.0,28.0,2201266.021242,84012.19,28.89616455,-90.70445486,,gepaldmp_Header.txt,9364
H,177134009900,1,1,PL,20,00074,029,Y,1992-01-22,1982-05-28,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,7361.0,7238.0,50.0,30.0,2201258.021242,84012.19,28.89616467,-90.70447986,,gepaldmp_Header.txt,9365
H,177134014600,1,1,PL,20,00074,031,Y,1996-03-09,1986-03-20,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,9231.0,9224.0,84.0,32.0,2196916.023043,81554.19,28.88947043,-90.71808789,,gepaldmp_Header.txt,9366
H,177134008600,1,1,PL,21,G04116,001,Y,1985-03-12,1985-12-10,COMPLETION REPORT (WELL SUMMARY),OPERATOR,BP AMERICA PRODUCTION COMPANY,0.0,0.0,,0.0,16487.0,16443.0,101.0,56.0,2198246.02,69507.46,28.85632448,-90.71413591,,gepaldmp_Header.txt,9367
H,177134012500,1,1,PL,21,G04116,002,Y,1985-03-12,1985-01-02,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,13072.0,13063.0,111.0,54.0,2201165.02,71476.46,28.86169515,-90.70498523,,gepaldmp_Header.txt,9368
H,177134025500,1,1,PL,21,G24977,001,Y,2016-09-26,2008-03-05,OPERATOR,"PALEO-DATA, INC.",BOIS D'ARC OFFSHORE LTD,12480.0,18240.0,Y,12480.0,18250.0,18236.0,112.0,57.0,2198333.110394,67836.182598,28.8517276,-90.71389217,"Foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,9369
H,177134019400,1,1,PL,22,G12972,001,Y,1995-06-29,1995-03-01,COMPLETION REPORT (WELL SUMMARY),OPERATOR,EL PASO PRODUCTION GOM INC,0.0,0.0,,0.0,15540.0,15060.0,100.0,50.0,2217146.02,64120.84,28.84121827,-90.65520499,In=sand,gepaldmp_Header.txt,9370
H,177134019900,1,1,PL,23,G01238,C001,Y,2006-08-18,1997-01-06,COMPLETION REPORT (WELL SUMMARY),OPERATOR,STONE PETROLEUM CORPORATION,0.0,0.0,,0.0,15690.0,15588.0,101.0,60.0,2218232.02,65855.84,28.84597144,-90.65178136,,gepaldmp_Header.txt,9371
H,177134020000,1,1,PL,23,G01238,C002,Y,2007-04-19,1997-05-30,COMPLETION REPORT (WELL SUMMARY),OPERATOR,STONE PETROLEUM CORPORATION,0.0,0.0,,0.0,15900.0,15714.0,75.0,60.0,2218235.02,65856.84,28.84597414,-90.65177197,,gepaldmp_Header.txt,9372
H,177134020100,1,1,PL,23,G01238,D001,Y,2007-01-02,1997-02-14,COMPLETION REPORT (WELL SUMMARY),OPERATOR,STONE PETROLEUM CORPORATION,0.0,0.0,,0.0,18002.0,17182.0,99.0,60.0,2221841.02,67018.84,28.84910993,-90.64048854,,gepaldmp_Header.txt,9373
H,177134020400,1,1,PL,23,G01238,D002,Y,2007-06-10,2001-04-24,COMPLETION REPORT (WELL SUMMARY),OPERATOR,STONE PETROLEUM CORPORATION,0.0,0.0,,0.0,16940.0,16552.0,99.0,60.0,2221840.02,67021.84,28.8491182,-90.64049161,,gepaldmp_Header.txt,9374
H,177134020500,1,1,PL,23,G01238,D003,Y,2008-03-13,1997-09-30,COMPLETION REPORT (WELL SUMMARY),OPERATOR,STONE PETROLEUM CORPORATION,0.0,0.0,,0.0,17175.0,16589.0,99.0,60.0,2221834.02,67016.84,28.84910455,-90.64051044,,gepaldmp_Header.txt,9375
H,177134020900,1,1,PL,23,G01238,E001,Y,2008-02-14,1998-11-25,COMPLETION REPORT (WELL SUMMARY),OPERATOR,TALOS PETROLEUM LLC,0.0,0.0,N,0.0,18814.0,18510.0,98.0,60.0,2224048.02,63520.302,28.83945282,-90.63366261,,gepaldmp_Header.txt,9376
H,177134000100,1,1,PL,24,G01897,002,Y,1972-01-31,1971-06-21,OPERATOR,"PALEO-DATA, INC.",GENERAL AMERICAN OIL COMPANY,5000.0,9500.0,Y,5000.0,9500.0,9500.0,70.0,60.0,2237046.02,61784.3,28.83445454,-90.59310773,,gepaldmp_Header.txt,9377
H,177130006100,1,1,PL,25,G01239,001,Y,1969-04-30,1964-01-17,OPERATOR,CROSBIE-MACOMBER,ODECO OIL & GAS COMPANY,5000.0,12658.0,,5000.0,12658.0,12658.0,55.0,60.0,2260271.320012,68117.84,28.85143753,-90.52044392,,gepaldmp_Header.txt,9378
H,177134011100,1,1,PL,25,G05047,001,Y,1987-07-28,1983-11-21,OPERATOR,OPERATOR,SHELL OFFSHORE INC.,12980.0,16990.0,,12980.0,19750.0,19725.0,91.0,64.0,2258346.02,60334.302,28.83007213,-90.52662809,,gepaldmp_Header.txt,9379
H,177134019800,1,1,PL,25,G14535,JA001,Y,2005-11-30,1997-08-13,OPERATOR,OPERATOR,SHELL OFFSHORE INC.,9770.0,17512.0,Y,9770.0,17512.0,17493.0,91.0,65.0,2257556.02,62751.302,28.83673358,-90.52904187,Company-integrated foram and nanno report,gepaldmp_Header.txt,9380
H,427014001100,1,3,PN,884,G03460,001,Y,1982-07-31,1983-02-24,MINERALS MANAGEMENT SERVICE,ED COTTON,MOBIL OIL EXPLORATION & PRODUC,1070.0,4070.0,,1070.0,14435.0,14427.0,91.0,90.0,2435435.32,561309.75,27.20459889,-97.16026145,Original hole report,gepaldmp_Header.txt,9381
H,427014001100,2,3,PN,884,G03460,001,Y,1982-07-31,1983-02-24,MINERALS MANAGEMENT SERVICE,ED COTTON,MOBIL OIL EXPLORATION & PRODUC,3200.0,14434.0,,6560.0,14435.0,14427.0,91.0,90.0,2435435.32,561309.75,27.20459889,-97.16026145,Sidetrack report,gepaldmp_Header.txt,9382
H,427014001100,3,3,PN,884,G03460,001,Y,1982-07-31,1980-05-14,OPERATOR,OPERATOR,MOBIL OIL EXPLORATION & PRODUC,2000.0,14434.0,,2000.0,14435.0,14427.0,91.0,90.0,2435435.32,561309.75,27.20459889,-97.16026145,,gepaldmp_Header.txt,9383
H,427014003300,1,1,PN,886,G07133,001,Y,1989-08-21,1988-12-08,COMPLETION REPORT (WELL SUMMARY),OPERATOR,CXO PRODUCING CORPORATION,0.0,0.0,,0.0,14700.0,14691.0,87.0,108.0,2468015.32,567730.75,27.22127558,-97.05980292,,gepaldmp_Header.txt,9384
H,427014005101,1,1,PN,887,G22154,001,Y,2005-09-30,2002-09-01,OPERATOR,PALEO SOURCE,MARINER GULF OF MEXICO LLC,4530.0,18860.0,Y,4530.0,19235.0,19209.0,96.0,122.0,2480365.32,557459.75,27.19262789,-97.02217249,"8940=Upper Oligocene Ammobaculites nummus, 9210=16010=16730=18020=scour surfaces, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,9385
H,427134001200,1,1,PN,890,G02999,002,Y,1980-07-13,1980-05-29,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,475.0,3985.0,Y,475.0,4001.0,4001.0,94.0,188.0,2537028.32,559135.75,27.19530518,-96.84780195,,gepaldmp_Header.txt,9386
H,427134001000,1,1,PN,891,G03000,001,Y,1980-04-25,1980-02-04,OPERATOR,OPERATOR,SHELL OFFSHORE INC.,6090.0,11500.0,,6090.0,11500.0,11500.0,90.0,205.0,2551397.32,556710.75,27.18810985,-96.80370044,,gepaldmp_Header.txt,9387
H,427134007400,1,1,PN,891,G11202,001,Y,1994-11-30,1990-12-05,OPERATOR,"PALEO-DATA, INC.",SAMEDAN OIL CORPORATION,3530.0,8070.0,Y,3530.0,8070.0,7370.0,85.0,185.0,2538284.32,562049.75,27.20327598,-96.84382059,,gepaldmp_Header.txt,9388
H,427134000300,1,2,PN,892,G03001,001,Y,1980-03-31,1977-06-30,OPERATOR,OPERATOR,SHELL OFFSHORE INC.,1060.0,8946.0,,1060.0,8946.0,8241.0,88.0,177.0,2529143.32,551734.75,27.17522763,-96.87235154,,gepaldmp_Header.txt,9389
H,427134000300,2,2,PN,892,G03001,001,Y,1980-03-31,1978-01-05,MINERALS MANAGEMENT SERVICE,LEE LATTA,SHELL OFFSHORE INC.,1060.0,8946.0,Y,1060.0,8946.0,8241.0,88.0,177.0,2529143.32,551734.75,27.17522763,-96.87235154,,gepaldmp_Header.txt,9390
H,427134006600,1,1,PN,892,G08963,002,Y,1999-08-21,1990-07-30,OPERATOR,OPERATOR,SHELL OFFSHORE INC.,5269.0,13730.0,Y,5269.0,13730.0,10599.0,79.0,185.0,2536325.32,554409.75,27.18232974,-96.85015459,,gepaldmp_Header.txt,9391
H,427134009400,1,1,PN,892,G08963,JA006,Y,2010-01-29,2000-03-09,COMPLETION REPORT (WELL SUMMARY),OPERATOR,APACHE CORPORATION,0.0,0.0,,0.0,8831.0,7601.0,128.0,189.0,2537344.32,544391.75,27.15473459,-96.84742395,In=sand,gepaldmp_Header.txt,9392
H,427014000300,1,1,PN,897,G03211,001,Y,1980-06-27,1977-06-08,OPERATOR,OPERATOR,SHELL OFFSHORE INC.,6710.0,15000.0,,6710.0,15000.0,15000.0,82.0,102.0,2452283.32,539653.75,27.1445221,-97.10916218,,gepaldmp_Header.txt,9393
H,427014000500,2,1,PN,897,G03211,003,Y,1980-06-27,1977-03-17,OPERATOR,OPERATOR,SHELL OFFSHORE INC.,7980.0,14500.0,,7980.0,14500.0,14498.0,78.0,92.0,2443803.32,553999.75,27.18424257,-97.13476025,,gepaldmp_Header.txt,9394
H,427014000570,1,1,PN,897,G03211,003,Y,1980-09-25,1977-03-17,OPERATOR,OPERATOR,SHELL OFFSHORE INC.,4170.0,8773.0,,4170.0,8773.0,8770.0,78.0,92.0,2443803.32,553999.75,27.18424257,-97.13476025,,gepaldmp_Header.txt,9395
H,427014004800,1,1,PN,905,G17052,001,Y,2001-10-31,1997-10-03,OPERATOR,"PALEO-DATA, INC.",ORYX ENERGY COMPANY,4050.0,13963.0,Y,4050.0,13964.0,13959.0,85.0,94.0,2434711.32,534355.75,27.13046983,-97.16336719,,gepaldmp_Header.txt,9396
H,427014002600,1,2,PN,909,G05952,001,Y,1988-09-30,1988-12-01,OPERATOR,OPERATOR,BP AMERICA PRODUCTION COMPANY,4680.0,9000.0,Y,4680.0,9000.0,8995.0,82.0,128.0,2493679.32,535279.75,27.13117699,-96.98203704,,gepaldmp_Header.txt,9397
H,427014002600,3,2,PN,909,G05952,001,Y,1988-09-30,1988-11-04,MINERALS MANAGEMENT SERVICE,ANTON FRIEDMANN,BP AMERICA PRODUCTION COMPANY,6510.0,9000.0,Y,6510.0,9000.0,8995.0,82.0,128.0,2493679.32,535279.75,27.13117699,-96.98203704,,gepaldmp_Header.txt,9398
H,427014002670,1,1,PN,909,G05952,001,Y,1988-12-29,1988-11-04,MINERALS MANAGEMENT SERVICE,ANTON FRIEDMANN,BP AMERICA PRODUCTION COMPANY,4680.0,8520.0,Y,4680.0,8539.0,8538.0,82.0,128.0,2493679.32,535279.75,27.13117699,-96.98203704,,gepaldmp_Header.txt,9399
H,427134004200,1,1,PN,912,G05958,001,Y,1988-09-30,1985-04-25,COMPLETION REPORT (WELL SUMMARY),OPERATOR,TEXAS GAS PRODUCTION,0.0,0.0,,0.0,5241.0,5241.0,96.0,191.0,2534326.32,515399.75,27.07508768,-96.85786463,,gepaldmp_Header.txt,9400
H,427134001100,2,5,PN,913,G03462,001,Y,1982-07-31,1980-05-27,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,4270.0,9410.0,Y,4270.0,11965.0,11300.0,95.0,170.0,2515885.32,516240.75,27.07805,-96.91450048,Original hole report,gepaldmp_Header.txt,9401
H,427134001100,3,5,PN,913,G03462,001,Y,1982-07-31,1980-05-27,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,5940.0,8940.0,Y,5940.0,11965.0,11300.0,95.0,170.0,2515885.32,516240.75,27.07805,-96.91450048,Sidetrack 1 report,gepaldmp_Header.txt,9402
H,427134001100,4,5,PN,913,G03462,001,Y,1982-07-31,1980-05-27,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,7820.0,8730.0,Y,7820.0,11965.0,11300.0,95.0,170.0,2515885.32,516240.75,27.07805,-96.91450048,Sidetrack 2 report,gepaldmp_Header.txt,9403
H,427134001100,5,5,PN,913,G03462,001,Y,1982-07-31,1980-05-28,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,6370.0,10080.0,Y,6370.0,11965.0,11300.0,95.0,170.0,2515885.32,516240.75,27.07805,-96.91450048,Sidetrack 3 report,gepaldmp_Header.txt,9404
H,427134001100,6,5,PN,913,G03462,001,Y,1982-07-31,1980-10-07,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,8770.0,11962.0,N,8770.0,11965.0,11300.0,95.0,170.0,2515885.32,516240.75,27.07805,-96.91450048,Sidetrack 4 report,gepaldmp_Header.txt,9405
H,427134001500,2,1,PN,913,G03462,002,Y,1982-07-31,1980-11-21,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,4190.0,9020.0,Y,4190.0,9049.0,8635.0,95.0,170.0,2515930.32,516051.75,27.07752851,-96.91436949,,gepaldmp_Header.txt,9406
H,427014002100,1,2,PN,924,G04984,001,Y,1986-12-03,1983-02-08,OPERATOR,DAVID D. REIMERS,ATLANTIC RICHFIELD COMPANY,9000.0,10990.0,,9000.0,12732.0,12659.0,102.0,87.0,2422147.32,505635.75,27.05182071,-97.20290321,Calcareous nannofossil report,gepaldmp_Header.txt,9407
H,427014002100,3,2,PN,924,G04984,001,Y,1986-12-03,1984-01-31,MINERALS MANAGEMENT SERVICE,ANTON FRIEDMANN,ATLANTIC RICHFIELD COMPANY,360.0,12730.0,Y,360.0,12732.0,12659.0,102.0,87.0,2422147.32,505635.75,27.05182071,-97.20290321,,gepaldmp_Header.txt,9408
H,427134008700,1,1,PN,932,G11204,001,Y,1994-10-31,1994-09-22,COMPLETION REPORT (WELL SUMMARY),OPERATOR,VASTAR RESOURCES INC.,0.0,0.0,,0.0,6600.0,6600.0,82.0,194.0,2536356.32,477204.75,26.96994137,-96.85315841,,gepaldmp_Header.txt,9409
